Age,Quantity,Price,TotalAmount,Month,Gender_Male,Gender_Other,City_Bengaluru,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Pune,ProductCategory_Books,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports,PaymentMode_Cash,PaymentMode_UPI,PaymentMode_Wallet,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,AgeGroup_26-40,AgeGroup_41-60,AgeGroup_60+
0.680087004540937,0.738778430979642,0.5181033256522619,0.9833345329881718,-0.7489707899894666,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0.5482999675210868,-1.3861834989713893,-0.2041669067252412,-0.8940632849174914,1.6315482087851587,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.30831577310793973,1.4470990742966523,1.4964576169138553,2.761848117675793,-0.45140591514263845,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.30831577310793973,1.4470990742966523,-0.5012810081929703,0.28623575413190383,-1.046535664836295,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-1.099037995227041,0.030457787662631554,0.8668586876131915,0.6765128873648144,-1.344100539683123,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
-0.7036768841674904,0.738778430979642,-0.4170986794437803,0.05620718324170679,-0.7489707899894666,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1.3390221896401882,1.4470990742966523,0.18349625423741475,1.1348167625987893,1.0364184590915024,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1.1413416341104128,-1.3861834989713893,-0.13837735568595835,-0.877757906035793,0.7388535842446743,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.4285055877766668,0.738778430979642,-0.5140144696844443,-0.03987182350206455,-1.046535664836295,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.5718898471476402,-1.3861834989713893,1.6747260777944928,-0.42839569018855594,-1.6416654145299512,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-1.6920796618163672,0.030457787662631554,0.5959189236557147,0.47506256118125006,1.3339833339383307,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.17652873608808953,0.738778430979642,-0.7934432079695705,-0.31688793783629576,-1.6416654145299512,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
-1.560292624796517,-0.6778628556543789,0.8894959524869233,0.035167984684676565,1.0364184590915024,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.099037995227041,0.738778430979642,-0.35272395745910573,0.12002608553136511,1.0364184590915024,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0.6141934860310119,-1.3861834989713893,0.8187544997565116,-0.6405409423052772,-0.7489707899894666,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1.4708092266600383,1.4470990742966523,0.44028772764880914,1.4530346407738715,-1.6416654145299512,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
-0.9013574396972658,0.030457787662631554,-0.8358880796078174,-0.589520885804479,0.7388535842446743,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.8354639211873407,0.738778430979642,1.0804978748590348,1.5408732947494728,-1.6416654145299512,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0.9436610785806374,0.030457787662631554,-1.1528097878400618,-0.8251599096432175,0.14372383455101792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.8354639211873407,-1.3861834989713893,1.1781210796270027,-0.5514750017471827,-0.7489707899894666,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.0754481156004876,-1.3861834989713893,-0.6441787427084018,-1.0031164641047647,-0.45140591514263845,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.9013574396972658,-1.3861834989713893,0.9666041359630719,-0.6038976714851163,1.0364184590915024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.6377833656575653,1.4470990742966523,-0.6236637214165824,0.13457819786664435,0.4412887093978461,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
0.9436610785806374,-0.6778628556543789,-0.6753049819097829,-0.7404771354511709,0.4412887093978461,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
-0.044741699068239285,0.030457787662631554,-0.6010264565428507,-0.4148955377811282,0.7388535842446743,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0.3506194119913114,-0.6778628556543789,1.6053994541186893,0.3900291336799196,-1.046535664836295,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
-1.6920796618163672,-0.6778628556543789,1.1469948404256216,0.16280578926399322,0.4412887093978461,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.4708092266600383,0.030457787662631554,-0.6505454734541388,-0.45171413525593107,-0.15384104029581028,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1.4708092266600383,-1.3861834989713893,-0.06126917220980964,-0.8586473006798239,-1.344100539683123,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
1.0754481156004876,-0.6778628556543789,-1.573721431586011,-1.1858068382416438,1.6315482087851587,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-1.7579731803262924,0.030457787662631554,0.10143616907013721,0.10740256639714699,-1.046535664836295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.21883237497146119,0.738778430979642,-0.7517057508586276,-0.275510847340803,0.4412887093978461,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
-1.2308250322468914,-0.6778628556543789,-0.6661085930548294,-0.735918642430481,0.4412887093978461,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0.9436610785806374,-1.3861834989713893,0.5888447783826736,-0.6975221050639008,0.7388535842446743,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
-1.033144476717116,1.4470990742966523,-0.6073931872885877,0.15474076315046498,-0.45140591514263845,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.745980523050862,0.030457787662631554,-1.2935852787735809,-0.9298299224644428,-1.344100539683123,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1.6025962636798885,-0.6778628556543789,-0.8641846606999821,-0.8341015690299554,-1.046535664836295,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
-1.7579731803262924,-1.3861834989713893,-1.2780221591728904,-1.1602091466639237,-0.45140591514263845,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.8354639211873407,-1.3861834989713893,0.7756022135909604,-0.6512358682384343,1.6315482087851587,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
-0.7036768841674904,0.030457787662631554,-0.2742009449283488,-0.17189279444742916,-1.046535664836295,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.745980523050862,0.738778430979642,0.9411372129801238,1.4027158908916408,0.14372383455101792,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1.6025962636798885,-1.3861834989713893,0.6369489662393536,-0.6855998925482504,-1.344100539683123,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.505996328637715,0.030457787662631554,-1.1146094033656395,-0.7967569915912267,-0.7489707899894666,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1.207235152620338,-0.6778628556543789,1.3570969550349443,0.2669498221212928,-1.344100539683123,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1.207235152620338,0.738778430979642,-0.9002628015924921,-0.42278523724001454,-0.15384104029581028,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0.9436610785806374,0.030457787662631554,-1.627484935661124,-1.1780924654373994,-1.046535664836295,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
-0.6377833656575653,0.030457787662631554,-1.11814647600216,-0.7993868914108554,0.7388535842446743,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
0.021151819441685826,0.738778430979642,0.49405123172392196,0.9594901079568708,-0.15384104029581028,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.17652873608808953,-1.3861834989713893,0.5294219580891278,-0.7122495440538219,-0.45140591514263845,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
-0.30831577310793973,-1.3861834989713893,-1.5758436751679235,-1.2340216682681713,0.4412887093978461,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
0.15293885646153607,-0.6778628556543789,-1.05801624118131,-0.9301805757737266,1.3339833339383307,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.7036768841674904,-0.6778628556543789,-1.6168737177515622,-1.2071966901079578,0.7388535842446743,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
-0.9013574396972658,1.4470990742966523,-1.4421423295074454,-0.8796864992368542,1.6315482087851587,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.15293885646153607,1.4470990742966523,-0.929974211739265,-0.24500400943310918,-1.344100539683123,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
-0.505996328637715,-0.6778628556543789,-0.25651558174574585,-0.5328903763551394,1.6315482087851587,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1.0754481156004876,0.738778430979642,-1.2115251936063034,-0.7313601494097911,1.6315482087851587,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.4165129305012365,1.4470990742966523,-0.14474408643169542,0.7280589238295384,-0.15384104029581028,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1.6684897821898137,1.4470990742966523,-0.8691365623911109,-0.16961354793708422,-1.6416654145299512,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0.8118740415607872,0.738778430979642,-1.6175811322788665,-1.133910148467636,0.4412887093978461,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.1106352175781644,-1.3861834989713893,-1.6416332262072064,-1.2503270471498698,-1.344100539683123,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0.680087004540937,0.030457787662631554,-1.0792386770004336,-0.7704579933949389,1.6315482087851587,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
-1.3626120692667416,-1.3861834989713893,1.4476460145298713,-0.48467554632861176,0.7388535842446743,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
-1.7579731803262924,0.030457787662631554,0.2655563394046923,0.22942991802792226,-0.15384104029581028,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.3506194119913114,0.738778430979642,-1.2030362192786541,-0.722944469986979,-0.7489707899894666,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1.0095545970905626,1.4470990742966523,-0.5232108585393979,0.25906012266240647,1.0364184590915024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
-0.24242225459801464,0.738778430979642,-0.8889441691556262,-0.41156433134293174,1.6315482087851587,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.5482999675210868,-1.3861834989713893,1.08827943465938,-0.5737414868867063,1.3339833339383307,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.9436610785806374,0.738778430979642,1.5657842405896587,2.021969635086897,-1.6416654145299512,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.745980523050862,-1.3861834989713893,0.8788847345773615,-0.6256381766607142,1.3339833339383307,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0.745980523050862,0.738778430979642,-0.7502909218040194,-0.27410823410366764,1.3339833339383307,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.5718898471476402,-0.6778628556543789,0.08587304946944664,-0.3631741746617622,-1.6416654145299512,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.505996328637715,-1.3861834989713893,0.22664854040296586,-0.7872893522405631,-0.45140591514263845,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
1.0754481156004876,0.030457787662631554,1.0797904603317305,0.8348328565064668,-1.046535664836295,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.3626120692667416,1.4470990742966523,-0.8005173532426116,-0.08458012043575376,1.0364184590915024,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0.21883237497146119,1.4470990742966523,-0.2826899192559982,0.5571154355536679,0.14372383455101792,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
-1.4943991062865918,-1.3861834989713893,-1.3721082913043379,-1.1835275917312988,-0.7489707899894666,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
-0.37420929161786487,-0.6778628556543789,1.4540127452756084,0.3149893254931785,1.6315482087851587,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.6377833656575653,1.4470990742966523,-0.14545150095899953,0.7271822905563289,-0.7489707899894666,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0.8777675600707123,-0.6778628556543789,1.4547201598029125,0.31533997880246234,-0.45140591514263845,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-0.44010281012778996,0.030457787662631554,-0.9823228867597696,-0.6983987383371104,0.4412887093978461,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
-0.6377833656575653,1.4470990742966523,-1.573014017058707,-1.0418636547806288,-1.046535664836295,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.7036768841674904,0.738778430979642,-1.4378978423436208,-0.9557782673514468,0.7388535842446743,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0.9436610785806374,0.738778430979642,-1.099753698292253,-0.6205537036760986,-0.7489707899894666,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1.207235152620338,-1.3861834989713893,1.4603794760213453,-0.48151966654505723,0.7388535842446743,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0.9436610785806374,1.4470990742966523,0.023620571066684366,0.9366976428534214,-0.45140591514263845,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.505996328637715,-0.6778628556543789,-1.1011685273468612,-0.9515704276400407,-1.046535664836295,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.9672509582071909,-0.6778628556543789,1.2686701391219297,0.22311815846081318,-0.7489707899894666,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-1.1649315137369662,0.030457787662631554,0.7112274916062858,0.5607972953011482,1.3339833339383307,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0.4165129305012365,1.4470990742966523,-0.8740884640822397,-0.17574998084955137,-1.344100539683123,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1.4049157081501134,-0.6778628556543789,-1.6890299995365823,-1.2429633276549092,0.7388535842446743,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.7695704026774156,-0.6778628556543789,-0.39587624362465684,-0.6019690782840552,-0.7489707899894666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
-1.560292624796517,1.4470990742966523,-1.5567434829307123,-1.0217010894968082,-1.6416654145299512,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1.6025962636798885,0.738778430979642,-0.38243536760587865,0.09057120755152281,0.4412887093978461,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.6025962636798885,1.4470990742966523,0.7798467007547851,1.873818611914476,-1.344100539683123,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1.6025962636798885,0.738778430979642,0.5379109324167772,1.0029711183080667,0.7388535842446743,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.745980523050862,-1.3861834989713893,-0.8415473958262504,-1.05203260074986,1.0364184590915024,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.1106352175781644,-1.3861834989713893,0.35186091173579453,-0.7562565343689435,1.3339833339383307,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1.0095545970905626,0.738778430979642,-0.033680005644949086,0.43631537050538605,-0.7489707899894666,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.44010281012778996,1.4470990742966523,-0.38667985476970335,0.42825034439185783,1.6315482087851587,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1.0754481156004876,0.030457787662631554,0.5336664452529525,0.42877632435578356,-0.7489707899894666,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.2308250322468914,-0.6778628556543789,-1.0445753651625318,-0.9235181628973337,-1.6416654145299512,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.273128671130263,-1.3861834989713893,1.1540689856986628,-0.557436108005008,0.4412887093978461,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-1.6920796618163672,-1.3861834989713893,-0.7127979518569011,-1.020123149605031,1.6315482087851587,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
